"","IZ","Year","employment","crime","housing","access","House_Price","Respiratory.Prim","Expected"
"1","S02001842",2011,14.5,256.7503098,0.196119264,11.28800304,116000,91,75.9079513935343
"2","S02001842",2012,14.5,256.7503098,0.196119264,11.28800304,99500,96,78.2176286092353
"3","S02001842",2013,14.5,256.7503098,0.196119264,11.28800304,100500,111,79.4215578140837
"4","S02001842",2014,14.5,256.7503098,0.196119264,11.28800304,82000,113,79.6995370641151
"5","S02001842",2015,14.5,256.7503098,0.196119264,11.28800304,124995,92,80.7951724367037
"6","S02001842",2016,14.5,256.7503098,0.196119264,11.28800304,106000,128,80.4323960707723
"7","S02001842",2017,14.5,256.7503098,0.196119264,11.28800304,133150,112,82.6832406439853
"8","S02001843",2011,19,344.1183721,0.196748043,17.75509995,149995,61,45.4392049650327
"9","S02001843",2012,19,344.1183721,0.196748043,17.75509995,145500,72,45.3834974421579
"10","S02001843",2013,19,344.1183721,0.196748043,17.75509995,137000,81,45.9009410899043
"11","S02001843",2014,19,344.1183721,0.196748043,17.75509995,117000,75,46.5954148248475
"12","S02001843",2015,19,344.1183721,0.196748043,17.75509995,195995,71,46.8027479157276
"13","S02001843",2016,19,344.1183721,0.196748043,17.75509995,209995,84,49.5434127238492
"14","S02001843",2017,19,344.1183721,0.196748043,17.75509995,199995,96,52.8513266273135
"15","S02001844",2011,7,200.0916543,0.150340639,24.93347119,149995,77,69.8816447138395
"16","S02001844",2012,7,200.0916543,0.150340639,24.93347119,145500,95,72.4407360105696
"17","S02001844",2013,7,200.0916543,0.150340639,24.93347119,137000,108,75.1174866457715
"18","S02001844",2014,7,200.0916543,0.150340639,24.93347119,140000,88,78.5505317957859
"19","S02001844",2015,7,200.0916543,0.150340639,24.93347119,144500,99,82.48783078022
"20","S02001844",2016,7,200.0916543,0.150340639,24.93347119,166750,106,83.1864991040157
"21","S02001844",2017,7,200.0916543,0.150340639,24.93347119,180000,119,85.2525370761208
"22","S02001845",2011,26,813.9507053,0.261568695,11.56357608,70250,154,97.4445333503885
"23","S02001845",2012,26,813.9507053,0.261568695,11.56357608,47550,185,96.6538631300827
"24","S02001845",2013,26,813.9507053,0.261568695,11.56357608,61500,172,95.4013729875185
"25","S02001845",2014,26,813.9507053,0.261568695,11.56357608,56875,176,98.0146073276446
"26","S02001845",2015,26,813.9507053,0.261568695,11.56357608,68000,232,98.674086419946
"27","S02001845",2016,26,813.9507053,0.261568695,11.56357608,77500,253,98.7670814222045
"28","S02001845",2017,26,813.9507053,0.261568695,11.56357608,162995,216,99.9465991845601
"29","S02001846",2011,27.75,455.2958077,0.238521038,8.134499533,69000,105,53.9047175997467
"30","S02001846",2012,27.75,455.2958077,0.238521038,8.134499533,62000,112,53.6254822809808
"31","S02001846",2013,27.75,455.2958077,0.238521038,8.134499533,52000,114,53.5210179307299
"32","S02001846",2014,27.75,455.2958077,0.238521038,8.134499533,71000,104,56.1194018113776
"33","S02001846",2015,27.75,455.2958077,0.238521038,8.134499533,62250,99,55.61333903837
"34","S02001846",2016,27.75,455.2958077,0.238521038,8.134499533,77250,135,55.9294600985446
"35","S02001846",2017,27.75,455.2958077,0.238521038,8.134499533,82000,128,55.6641156085008
"36","S02001847",2011,19.25,394.6210859,0.202920145,6.047588267,79500,85,56.4701043442084
"37","S02001847",2012,19.25,394.6210859,0.202920145,6.047588267,78000,85,56.6185959364686
"38","S02001847",2013,19.25,394.6210859,0.202920145,6.047588267,80250,75,56.7157141870246
"39","S02001847",2014,19.25,394.6210859,0.202920145,6.047588267,82000,112,58.1267298448483
"40","S02001847",2015,19.25,394.6210859,0.202920145,6.047588267,91056,105,56.8172489494986
"41","S02001847",2016,19.25,394.6210859,0.202920145,6.047588267,92000,95,56.7381300003742
"42","S02001847",2017,19.25,394.6210859,0.202920145,6.047588267,106366,83,56.3554897978428
"43","S02001848",2011,4.428571429,115.012489,0.078198822,18.83816466,147000,87,80.5573468548066
"44","S02001848",2012,4.428571429,115.012489,0.078198822,18.83816466,131000,81,82.5095677959584
"45","S02001848",2013,4.428571429,115.012489,0.078198822,18.83816466,133750,74,84.3339077357562
"46","S02001848",2014,4.428571429,115.012489,0.078198822,18.83816466,160000,95,84.3706691299713
"47","S02001848",2015,4.428571429,115.012489,0.078198822,18.83816466,185000,89,86.039370796095
"48","S02001848",2016,4.428571429,115.012489,0.078198822,18.83816466,230000,91,89.8189102098581
"49","S02001848",2017,4.428571429,115.012489,0.078198822,18.83816466,240000,76,92.9931422492696
"50","S02001849",2011,22.71428571,463.4568908,0.196805941,14.10017007,91500,175,95.5159807099622
"51","S02001849",2012,22.71428571,463.4568908,0.196805941,14.10017007,85000,161,96.0851937347873
"52","S02001849",2013,22.71428571,463.4568908,0.196805941,14.10017007,75000,173,97.0516766241105
"53","S02001849",2014,22.71428571,463.4568908,0.196805941,14.10017007,99610,191,95.4653241472102
"54","S02001849",2015,22.71428571,463.4568908,0.196805941,14.10017007,91000,173,96.0435630304886
"55","S02001849",2016,22.71428571,463.4568908,0.196805941,14.10017007,106250,185,95.5953559642548
"56","S02001849",2017,22.71428571,463.4568908,0.196805941,14.10017007,115000,188,96.6884612651597
"57","S02001850",2011,14,449.55132,0.232841696,5.460438891,83000,67,65.8183637881798
"58","S02001850",2012,14,449.55132,0.232841696,5.460438891,74995,74,65.7211160837139
"59","S02001850",2013,14,449.55132,0.232841696,5.460438891,74250,92,62.81675848002
"60","S02001850",2014,14,449.55132,0.232841696,5.460438891,73125,80,59.8253100038711
"61","S02001850",2015,14,449.55132,0.232841696,5.460438891,70000,81,59.6138374307028
"62","S02001850",2016,14,449.55132,0.232841696,5.460438891,80000,98,62.1621525134594
"63","S02001850",2017,14,449.55132,0.232841696,5.460438891,80000,110,62.4543461731771
"64","S02001851",2011,21.2,356.4250114,0.220525022,4.938037278,82500,93,81.4860612865088
"65","S02001851",2012,21.2,356.4250114,0.220525022,4.938037278,71000,97,81.4083534420745
"66","S02001851",2013,21.2,356.4250114,0.220525022,4.938037278,79248,103,78.966641050357
"67","S02001851",2014,21.2,356.4250114,0.220525022,4.938037278,81250,111,80.9392186190985
"68","S02001851",2015,21.2,356.4250114,0.220525022,4.938037278,80500,132,79.8042188200748
"69","S02001851",2016,21.2,356.4250114,0.220525022,4.938037278,76000,136,78.4493977060873
"70","S02001851",2017,21.2,356.4250114,0.220525022,4.938037278,91146,119,77.8436019443282
"71","S02001852",2011,12.57142857,314.6431481,0.153428119,3.040747398,94500,113,101.994070289104
"72","S02001852",2012,12.57142857,314.6431481,0.153428119,3.040747398,85000,100,101.683999971911
"73","S02001852",2013,12.57142857,314.6431481,0.153428119,3.040747398,75500,135,101.53236761488
"74","S02001852",2014,12.57142857,314.6431481,0.153428119,3.040747398,94498,119,101.919968067616
"75","S02001852",2015,12.57142857,314.6431481,0.153428119,3.040747398,88000,116,101.180356995534
"76","S02001852",2016,12.57142857,314.6431481,0.153428119,3.040747398,94500,150,101.263443589939
"77","S02001852",2017,12.57142857,314.6431481,0.153428119,3.040747398,93500,140,102.104274951421
"78","S02001853",2011,19.28571429,233.1053106,0.204483247,16.78588028,80000,150,96.0046369274666
"79","S02001853",2012,19.28571429,233.1053106,0.204483247,16.78588028,75000,144,94.7251210364199
"80","S02001853",2013,19.28571429,233.1053106,0.204483247,16.78588028,70000,159,94.7827138206419
"81","S02001853",2014,19.28571429,233.1053106,0.204483247,16.78588028,77000,146,95.9652839309785
"82","S02001853",2015,19.28571429,233.1053106,0.204483247,16.78588028,74000,187,95.9097415850076
"83","S02001853",2016,19.28571429,233.1053106,0.204483247,16.78588028,81025,197,95.549044093964
"84","S02001853",2017,19.28571429,233.1053106,0.204483247,16.78588028,85100,191,95.1798941999341
"85","S02001854",2011,13.5,290.3492821,0.163737192,3.92751031,74500,77,60.2244577942867
"86","S02001854",2012,13.5,290.3492821,0.163737192,3.92751031,69250,65,59.5361339465753
"87","S02001854",2013,13.5,290.3492821,0.163737192,3.92751031,70000,77,60.0106415361005
"88","S02001854",2014,13.5,290.3492821,0.163737192,3.92751031,70000,73,58.5011565461615
"89","S02001854",2015,13.5,290.3492821,0.163737192,3.92751031,69998,83,58.8860626765315
"90","S02001854",2016,13.5,290.3492821,0.163737192,3.92751031,74500,76,58.7391346017759
"91","S02001854",2017,13.5,290.3492821,0.163737192,3.92751031,78000,90,57.6339419033272
"92","S02001855",2011,20.875,554.5273573,0.211550911,8.405577921,80000,186,110.023367982787
"93","S02001855",2012,20.875,554.5273573,0.211550911,8.405577921,71500,192,109.567890000393
"94","S02001855",2013,20.875,554.5273573,0.211550911,8.405577921,77250,198,110.737005763018
"95","S02001855",2014,20.875,554.5273573,0.211550911,8.405577921,79000,218,108.931004276611
"96","S02001855",2015,20.875,554.5273573,0.211550911,8.405577921,75000,181,109.033672266332
"97","S02001855",2016,20.875,554.5273573,0.211550911,8.405577921,85000,225,108.994523959936
"98","S02001855",2017,20.875,554.5273573,0.211550911,8.405577921,95000,203,106.665878859019
"99","S02001856",2011,28.28571429,1061.017205,0.313886143,2.101143545,93000,114,73.9094866919663
"100","S02001856",2012,28.28571429,1061.017205,0.313886143,2.101143545,84000,139,78.8304507213099
"101","S02001856",2013,28.28571429,1061.017205,0.313886143,2.101143545,73500,175,83.4654929820664
"102","S02001856",2014,28.28571429,1061.017205,0.313886143,2.101143545,68000,162,86.2221999405543
"103","S02001856",2015,28.28571429,1061.017205,0.313886143,2.101143545,79625,131,86.8666743421945
"104","S02001856",2016,28.28571429,1061.017205,0.313886143,2.101143545,78000,147,87.8120308081113
"105","S02001856",2017,28.28571429,1061.017205,0.313886143,2.101143545,92500,169,87.327359417183
"106","S02001857",2011,21.75,333.7168362,0.216935135,4.722206359,73750,85,67.236321101501
"107","S02001857",2012,21.75,333.7168362,0.216935135,4.722206359,80000,128,66.1668247823313
"108","S02001857",2013,21.75,333.7168362,0.216935135,4.722206359,66000,133,65.2629506843023
"109","S02001857",2014,21.75,333.7168362,0.216935135,4.722206359,75100,127,64.7437804424028
"110","S02001857",2015,21.75,333.7168362,0.216935135,4.722206359,70000,138,65.2411499541802
"111","S02001857",2016,21.75,333.7168362,0.216935135,4.722206359,77500,132,66.6066895915013
"112","S02001857",2017,21.75,333.7168362,0.216935135,4.722206359,80000,142,65.6710966250297
"113","S02001858",2011,13.85714286,308.1921188,0.179611233,19.79398941,114000,139,100.751984901209
"114","S02001858",2012,13.85714286,308.1921188,0.179611233,19.79398941,96250,112,98.4910759167496
"115","S02001858",2013,13.85714286,308.1921188,0.179611233,19.79398941,111000,134,94.7146190444347
"116","S02001858",2014,13.85714286,308.1921188,0.179611233,19.79398941,119000,123,91.9914452112343
"117","S02001858",2015,13.85714286,308.1921188,0.179611233,19.79398941,105500,149,90.794546581881
"118","S02001858",2016,13.85714286,308.1921188,0.179611233,19.79398941,137000,137,90.0708807546766
"119","S02001858",2017,13.85714286,308.1921188,0.179611233,19.79398941,119000,131,90.6512468343806
"120","S02001859",2011,29.33333333,893.3457938,0.31974455,10.22246611,80000,81,53.4133346598
"121","S02001859",2012,29.33333333,893.3457938,0.31974455,10.22246611,58000,81,54.4527917846785
"122","S02001859",2013,29.33333333,893.3457938,0.31974455,10.22246611,78750,113,55.4487347234458
"123","S02001859",2014,29.33333333,893.3457938,0.31974455,10.22246611,67000,118,56.9161198784829
"124","S02001859",2015,29.33333333,893.3457938,0.31974455,10.22246611,81575,119,57.2987742157362
"125","S02001859",2016,29.33333333,893.3457938,0.31974455,10.22246611,85000,123,58.6905053333123
"126","S02001859",2017,29.33333333,893.3457938,0.31974455,10.22246611,102500,129,59.0864139769797
"127","S02001860",2011,20.75,706.5865602,0.32858536,1.853447034,65000,66,42.7298350671105
"128","S02001860",2012,20.75,706.5865602,0.32858536,1.853447034,57500,69,44.1941533003668
"129","S02001860",2013,20.75,706.5865602,0.32858536,1.853447034,65000,57,45.4675362271191
"130","S02001860",2014,20.75,706.5865602,0.32858536,1.853447034,65000,98,48.3145431907631
"131","S02001860",2015,20.75,706.5865602,0.32858536,1.853447034,62465,96,48.9029410827098
"132","S02001860",2016,20.75,706.5865602,0.32858536,1.853447034,61000,106,48.4441466614295
"133","S02001860",2017,20.75,706.5865602,0.32858536,1.853447034,78000,89,48.0423091573827
"134","S02001861",2011,11.2,556.5854238,0.318259239,4.96956194,102500,83,55.2713501250442
"135","S02001861",2012,11.2,556.5854238,0.318259239,4.96956194,80000,71,56.3505789054612
"136","S02001861",2013,11.2,556.5854238,0.318259239,4.96956194,75000,78,56.2955188527996
"137","S02001861",2014,11.2,556.5854238,0.318259239,4.96956194,80000,82,56.6132396442857
"138","S02001861",2015,11.2,556.5854238,0.318259239,4.96956194,95000,82,56.7749050673531
"139","S02001861",2016,11.2,556.5854238,0.318259239,4.96956194,100000,93,58.1285567020031
"140","S02001861",2017,11.2,556.5854238,0.318259239,4.96956194,102000,77,59.4133172720724
"141","S02001862",2011,17.5,515.5992931,0.265766842,15.69636024,103000,84,66.3679065861606
"142","S02001862",2012,17.5,515.5992931,0.265766842,15.69636024,74000,67,66.1947587014189
"143","S02001862",2013,17.5,515.5992931,0.265766842,15.69636024,82500,65,65.7404638729977
"144","S02001862",2014,17.5,515.5992931,0.265766842,15.69636024,75000,88,65.0327415722055
"145","S02001862",2015,17.5,515.5992931,0.265766842,15.69636024,93000,100,65.4081316435097
"146","S02001862",2016,17.5,515.5992931,0.265766842,15.69636024,93000,90,64.411146204658
"147","S02001862",2017,17.5,515.5992931,0.265766842,15.69636024,115000,63,64.7130302385663
"148","S02001863",2011,11.16666667,347.733337,0.27106791,9.563794128,167475,68,74.68126041513
"149","S02001863",2012,11.16666667,347.733337,0.27106791,9.563794128,195000,70,76.8821400497614
"150","S02001863",2013,11.16666667,347.733337,0.27106791,9.563794128,145000,86,76.9108318845501
"151","S02001863",2014,11.16666667,347.733337,0.27106791,9.563794128,151250,95,76.3681744178863
"152","S02001863",2015,11.16666667,347.733337,0.27106791,9.563794128,170608,75,76.0076542477407
"153","S02001863",2016,11.16666667,347.733337,0.27106791,9.563794128,175000,88,77.1381481419984
"154","S02001863",2017,11.16666667,347.733337,0.27106791,9.563794128,185591,89,75.187211976553
"155","S02001864",2011,9.833333333,339.5865402,0.45582522,1.080029665,124000,80,67.8601203344703
"156","S02001864",2012,9.833333333,339.5865402,0.45582522,1.080029665,117500,77,68.4746603059831
"157","S02001864",2013,9.833333333,339.5865402,0.45582522,1.080029665,125000,73,68.4697627396693
"158","S02001864",2014,9.833333333,339.5865402,0.45582522,1.080029665,125000,92,68.3343530072257
"159","S02001864",2015,9.833333333,339.5865402,0.45582522,1.080029665,130000,111,70.3086219531474
"160","S02001864",2016,9.833333333,339.5865402,0.45582522,1.080029665,129250,67,70.9093676577467
"161","S02001864",2017,9.833333333,339.5865402,0.45582522,1.080029665,135000,104,69.7089905150989
"162","S02001865",2011,20.71428571,1002.514612,0.468176473,0.896667184,75000,96,78.5377482978677
"163","S02001865",2012,20.71428571,1002.514612,0.468176473,0.896667184,59000,113,78.7693983387526
"164","S02001865",2013,20.71428571,1002.514612,0.468176473,0.896667184,54500,130,81.6288733610851
"165","S02001865",2014,20.71428571,1002.514612,0.468176473,0.896667184,58750,121,79.2453176327701
"166","S02001865",2015,20.71428571,1002.514612,0.468176473,0.896667184,62500,105,84.1165012959387
"167","S02001865",2016,20.71428571,1002.514612,0.468176473,0.896667184,66750,100,88.0724332342654
"168","S02001865",2017,20.71428571,1002.514612,0.468176473,0.896667184,70000,125,89.1624780766233
"169","S02001866",2011,24,616.9113238,0.352208596,3.343304814,66500,103,66.7335874106156
"170","S02001866",2012,24,616.9113238,0.352208596,3.343304814,71000,111,68.8014599208023
"171","S02001866",2013,24,616.9113238,0.352208596,3.343304814,72000,89,68.3263750480459
"172","S02001866",2014,24,616.9113238,0.352208596,3.343304814,65750,82,70.1578860650381
"173","S02001866",2015,24,616.9113238,0.352208596,3.343304814,71000,131,72.679652501521
"174","S02001866",2016,24,616.9113238,0.352208596,3.343304814,71000,127,74.127599389458
"175","S02001866",2017,24,616.9113238,0.352208596,3.343304814,75000,120,76.3995428955441
"176","S02001867",2011,10.66666667,424.4354369,0.215031418,5.588020249,119047,65,77.2726107378245
"177","S02001867",2012,10.66666667,424.4354369,0.215031418,5.588020249,115000,70,77.8425176525539
"178","S02001867",2013,10.66666667,424.4354369,0.215031418,5.588020249,109000,87,76.3386458478389
"179","S02001867",2014,10.66666667,424.4354369,0.215031418,5.588020249,115063,73,77.3972604877274
"180","S02001867",2015,10.66666667,424.4354369,0.215031418,5.588020249,123000,78,77.8687268533071
"181","S02001867",2016,10.66666667,424.4354369,0.215031418,5.588020249,127223,72,76.6244490254203
"182","S02001867",2017,10.66666667,424.4354369,0.215031418,5.588020249,145000,107,75.8115409478647
"183","S02001868",2011,11.71428571,727.584285,0.344810234,3.97477066,112000,77,77.8193772458888
"184","S02001868",2012,11.71428571,727.584285,0.344810234,3.97477066,117000,69,80.242229454437
"185","S02001868",2013,11.71428571,727.584285,0.344810234,3.97477066,125000,84,80.8646655383074
"186","S02001868",2014,11.71428571,727.584285,0.344810234,3.97477066,130100,105,82.5285032415406
"187","S02001868",2015,11.71428571,727.584285,0.344810234,3.97477066,127117,76,82.0143617190457
"188","S02001868",2016,11.71428571,727.584285,0.344810234,3.97477066,130000,82,82.1264516916571
"189","S02001868",2017,11.71428571,727.584285,0.344810234,3.97477066,128750,80,80.4477169372242
"190","S02001869",2011,4.428571429,286.608308,0.11573892,15.79569068,222500,101,103.380796070293
"191","S02001869",2012,4.428571429,286.608308,0.11573892,15.79569068,226000,102,106.389362275329
"192","S02001869",2013,4.428571429,286.608308,0.11573892,15.79569068,225550,119,108.172691434715
"193","S02001869",2014,4.428571429,286.608308,0.11573892,15.79569068,255000,101,105.067542810026
"194","S02001869",2015,4.428571429,286.608308,0.11573892,15.79569068,256056,119,104.245856798113
"195","S02001869",2016,4.428571429,286.608308,0.11573892,15.79569068,269300,94,105.858703292542
"196","S02001869",2017,4.428571429,286.608308,0.11573892,15.79569068,280000,122,106.692631600512
"197","S02001870",2011,7.5,427.1994414,0.211033862,0.296497923,113100,52,50.2036617382707
"198","S02001870",2012,7.5,427.1994414,0.211033862,0.296497923,115000,37,50.2148434415375
"199","S02001870",2013,7.5,427.1994414,0.211033862,0.296497923,110000,42,51.1751550577322
"200","S02001870",2014,7.5,427.1994414,0.211033862,0.296497923,120000,40,50.9725498095013
"201","S02001870",2015,7.5,427.1994414,0.211033862,0.296497923,129578,37,50.4802125671159
"202","S02001870",2016,7.5,427.1994414,0.211033862,0.296497923,128128,58,51.1538626696071
"203","S02001870",2017,7.5,427.1994414,0.211033862,0.296497923,144125,48,50.3535509891673
"204","S02001871",2011,8.75,330.7826784,0.325168332,1.693199346,112500,26,44.849228757224
"205","S02001871",2012,8.75,330.7826784,0.325168332,1.693199346,106500,41,46.3235738388863
"206","S02001871",2013,8.75,330.7826784,0.325168332,1.693199346,100000,46,46.3417914934942
"207","S02001871",2014,8.75,330.7826784,0.325168332,1.693199346,105105,29,45.6295964161962
"208","S02001871",2015,8.75,330.7826784,0.325168332,1.693199346,110250,42,46.2767510922703
"209","S02001871",2016,8.75,330.7826784,0.325168332,1.693199346,115600,40,47.6767752722838
"210","S02001871",2017,8.75,330.7826784,0.325168332,1.693199346,125913,22,48.1168694381257
"211","S02001872",2011,6,207.0849421,0.167465976,10.01121965,117000,45,62.0792754831325
"212","S02001872",2012,6,207.0849421,0.167465976,10.01121965,117500,52,62.5254748501068
"213","S02001872",2013,6,207.0849421,0.167465976,10.01121965,128500,59,64.7023538050034
"214","S02001872",2014,6,207.0849421,0.167465976,10.01121965,125000,63,64.429482291054
"215","S02001872",2015,6,207.0849421,0.167465976,10.01121965,138000,70,66.011511491103
"216","S02001872",2016,6,207.0849421,0.167465976,10.01121965,140000,47,67.0669299327427
"217","S02001872",2017,6,207.0849421,0.167465976,10.01121965,157175,38,67.1912688019975
"218","S02001873",2011,20,463.5323527,0.299492411,6.47816229,93050,117,82.2604348370419
"219","S02001873",2012,20,463.5323527,0.299492411,6.47816229,98000,92,82.0104535837524
"220","S02001873",2013,20,463.5323527,0.299492411,6.47816229,78250,96,80.7792731915173
"221","S02001873",2014,20,463.5323527,0.299492411,6.47816229,89000,97,79.7562635147707
"222","S02001873",2015,20,463.5323527,0.299492411,6.47816229,90500,136,78.8165450487245
"223","S02001873",2016,20,463.5323527,0.299492411,6.47816229,97000,115,77.5488712467201
"224","S02001873",2017,20,463.5323527,0.299492411,6.47816229,100000,110,78.6623977914203
"225","S02001874",2011,28,777.9855673,0.284548293,9.113660986,81600,112,71.4868314006113
"226","S02001874",2012,28,777.9855673,0.284548293,9.113660986,80000,107,72.671452910087
"227","S02001874",2013,28,777.9855673,0.284548293,9.113660986,74500,124,69.0614203227885
"228","S02001874",2014,28,777.9855673,0.284548293,9.113660986,75000,100,66.6351516249635
"229","S02001874",2015,28,777.9855673,0.284548293,9.113660986,68000,88,65.8638343819544
"230","S02001874",2016,28,777.9855673,0.284548293,9.113660986,67200,113,67.2327567549606
"231","S02001874",2017,28,777.9855673,0.284548293,9.113660986,107000,97,67.7431193065448
"232","S02001875",2011,16.25,238.4043265,0.211471094,15.91123598,77250,79,55.8910722117353
"233","S02001875",2012,16.25,238.4043265,0.211471094,15.91123598,71250,75,55.151909915038
"234","S02001875",2013,16.25,238.4043265,0.211471094,15.91123598,66000,69,54.1592075834472
"235","S02001875",2014,16.25,238.4043265,0.211471094,15.91123598,73250,60,55.1602319982697
"236","S02001875",2015,16.25,238.4043265,0.211471094,15.91123598,75250,63,54.5851503123067
"237","S02001875",2016,16.25,238.4043265,0.211471094,15.91123598,74500,58,54.644606004083
