"","IZ","Year","employment","crime","housing","access","House_Price","Respiratory.Prim","Expected"
"714","S02001943",2017,28.4,534.2018709,0.212317629,16.57234949,76000,145,75.7924444111895
"715","S02001944",2011,28.4,483.5924785,0.229857211,11.75117888,80000,83,64.3312329802971
"716","S02001944",2012,28.4,483.5924785,0.229857211,11.75117888,63500,88,62.0296685564156
"717","S02001944",2013,28.4,483.5924785,0.229857211,11.75117888,55000,89,62.0049619831738
"718","S02001944",2014,28.4,483.5924785,0.229857211,11.75117888,81000,95,63.8069874630118
"719","S02001944",2015,28.4,483.5924785,0.229857211,11.75117888,78500,91,61.3582236396814
"720","S02001944",2016,28.4,483.5924785,0.229857211,11.75117888,69000,99,58.2172708103067
"721","S02001944",2017,28.4,483.5924785,0.229857211,11.75117888,80750,102,56.7737277865837
"722","S02001945",2011,15.16666667,298.1507375,0.215042349,28.98401737,190000,73,60.3728852863857
"723","S02001945",2012,15.16666667,298.1507375,0.215042349,28.98401737,160000,89,61.595359429716
"724","S02001945",2013,15.16666667,298.1507375,0.215042349,28.98401737,180000,90,63.3326715586402
"725","S02001945",2014,15.16666667,298.1507375,0.215042349,28.98401737,103528,75,65.3067122977354
"726","S02001945",2015,15.16666667,298.1507375,0.215042349,28.98401737,106375,68,66.2952512009247
"727","S02001945",2016,15.16666667,298.1507375,0.215042349,28.98401737,106250,91,66.9584708779488
"728","S02001945",2017,15.16666667,298.1507375,0.215042349,28.98401737,172500,93,67.662598333011
"729","S02001946",2011,15.25,296.638145,0.200813406,17.90839449,95000,73,71.0849674442374
"730","S02001946",2012,15.25,296.638145,0.200813406,17.90839449,74000,98,71.3275894085778
"731","S02001946",2013,15.25,296.638145,0.200813406,17.90839449,83625,121,70.2072724467012
"732","S02001946",2014,15.25,296.638145,0.200813406,17.90839449,100000,102,70.540303973797
"733","S02001946",2015,15.25,296.638145,0.200813406,17.90839449,100000,130,70.8875885295976
"734","S02001946",2016,15.25,296.638145,0.200813406,17.90839449,87000,116,67.7374994460548
"735","S02001946",2017,15.25,296.638145,0.200813406,17.90839449,112500,142,67.2463280152677
"736","S02001947",2011,24.75,387.3590059,0.260941365,21.45542075,76225,79,57.2457138210901
"737","S02001947",2012,24.75,387.3590059,0.260941365,21.45542075,76000,99,57.4679410231652
"738","S02001947",2013,24.75,387.3590059,0.260941365,21.45542075,85022,87,56.901577890238
"739","S02001947",2014,24.75,387.3590059,0.260941365,21.45542075,87000,103,58.5095000661805
"740","S02001947",2015,24.75,387.3590059,0.260941365,21.45542075,89000,80,57.8169486393566
"741","S02001947",2016,24.75,387.3590059,0.260941365,21.45542075,100000,97,56.7040956671699
"742","S02001947",2017,24.75,387.3590059,0.260941365,21.45542075,137000,93,55.9099254222222
"743","S02001948",2011,23.75,589.0760904,0.265640871,15.65492763,88945,58,42.1914852649128
"744","S02001948",2012,23.75,589.0760904,0.265640871,15.65492763,82500,58,42.8146429573747
"745","S02001948",2013,23.75,589.0760904,0.265640871,15.65492763,88000,64,42.8789444749093
"746","S02001948",2014,23.75,589.0760904,0.265640871,15.65492763,79500,70,44.2618550322378
"747","S02001948",2015,23.75,589.0760904,0.265640871,15.65492763,79000,99,45.813762628231
"748","S02001948",2016,23.75,589.0760904,0.265640871,15.65492763,144750,77,45.4906999945956
"749","S02001948",2017,23.75,589.0760904,0.265640871,15.65492763,145000,88,46.2500130287647
"750","S02001949",2011,35.2,935.0393643,0.409938099,9.310966884,68000,105,62.3553857929202
"751","S02001949",2012,35.2,935.0393643,0.409938099,9.310966884,50000,115,61.5179564842914
"752","S02001949",2013,35.2,935.0393643,0.409938099,9.310966884,53000,97,61.3828679429715
"753","S02001949",2014,35.2,935.0393643,0.409938099,9.310966884,67500,127,63.2642939005628
"754","S02001949",2015,35.2,935.0393643,0.409938099,9.310966884,57000,112,66.1690743085017
"755","S02001949",2016,35.2,935.0393643,0.409938099,9.310966884,65000,117,65.8940823487787
"756","S02001949",2017,35.2,935.0393643,0.409938099,9.310966884,71625,109,66.6921083098524
"757","S02001950",2011,3.833333333,135.3417563,0.104505957,12.20349472,175000,62,99.046733693911
"758","S02001950",2012,3.833333333,135.3417563,0.104505957,12.20349472,205000,57,99.6891454655209
"759","S02001950",2013,3.833333333,135.3417563,0.104505957,12.20349472,186000,58,99.5156340074416
"760","S02001950",2014,3.833333333,135.3417563,0.104505957,12.20349472,205000,86,100.612775924403
"761","S02001950",2015,3.833333333,135.3417563,0.104505957,12.20349472,220000,101,102.800603739765
"762","S02001950",2016,3.833333333,135.3417563,0.104505957,12.20349472,240892,68,102.434425170557
"763","S02001950",2017,3.833333333,135.3417563,0.104505957,12.20349472,252500,86,103.854201804011
"764","S02001951",2011,5,189.205905,0.180540897,8.774174348,220000,40,49.4353425245036
"765","S02001951",2012,5,189.205905,0.180540897,8.774174348,200000,24,49.8175187190101
"766","S02001951",2013,5,189.205905,0.180540897,8.774174348,200000,23,51.1663820630038
"767","S02001951",2014,5,189.205905,0.180540897,8.774174348,233000,26,52.7394151752059
"768","S02001951",2015,5,189.205905,0.180540897,8.774174348,215000,31,52.5158624741281
"769","S02001951",2016,5,189.205905,0.180540897,8.774174348,260000,43,52.5851567183962
"770","S02001951",2017,5,189.205905,0.180540897,8.774174348,288825,40,54.4350976633822
"771","S02001952",2011,4.857142857,406.1195954,0.322938878,2.679058162,230000,33,65.9802597320998
"772","S02001952",2012,4.857142857,406.1195954,0.322938878,2.679058162,215000,46,68.1384918529152
"773","S02001952",2013,4.857142857,406.1195954,0.322938878,2.679058162,205000,35,68.5616042600026
"774","S02001952",2014,4.857142857,406.1195954,0.322938878,2.679058162,240000,63,67.0747360079919
"775","S02001952",2015,4.857142857,406.1195954,0.322938878,2.679058162,221000,51,68.4002023591447
"776","S02001952",2016,4.857142857,406.1195954,0.322938878,2.679058162,255000,52,70.7764858646139
"777","S02001952",2017,4.857142857,406.1195954,0.322938878,2.679058162,275000,44,71.8025042850675
"778","S02001953",2011,10.42857143,510.4985788,0.351271854,2.781473309,161000,94,67.3245291219388
"779","S02001953",2012,10.42857143,510.4985788,0.351271854,2.781473309,150000,61,70.0309891757509
"780","S02001953",2013,10.42857143,510.4985788,0.351271854,2.781473309,151056,88,70.438290371375
"781","S02001953",2014,10.42857143,510.4985788,0.351271854,2.781473309,155550,86,70.1204883753702
"782","S02001953",2015,10.42857143,510.4985788,0.351271854,2.781473309,157000,86,72.661212607492
"783","S02001953",2016,10.42857143,510.4985788,0.351271854,2.781473309,166170,94,75.6392834999542
"784","S02001953",2017,10.42857143,510.4985788,0.351271854,2.781473309,176000,117,79.4207749446509
"785","S02001954",2011,9.4,263.4511865,0.321324339,4.894868998,125000,48,51.4945964928798
"786","S02001954",2012,9.4,263.4511865,0.321324339,4.894868998,101200,67,53.4633966054416
"787","S02001954",2013,9.4,263.4511865,0.321324339,4.894868998,124750,56,55.0771286424064
"788","S02001954",2014,9.4,263.4511865,0.321324339,4.894868998,135000,69,58.9698676346047
"789","S02001954",2015,9.4,263.4511865,0.321324339,4.894868998,132526,50,59.8099668575099
"790","S02001954",2016,9.4,263.4511865,0.321324339,4.894868998,150250,54,61.8039159693917
"791","S02001954",2017,9.4,263.4511865,0.321324339,4.894868998,140000,57,62.2445480661573
"792","S02001955",2011,15.75,277.2518632,0.31460397,2.065202633,135000,60,60.6202458470304
"793","S02001955",2012,15.75,277.2518632,0.31460397,2.065202633,122000,75,61.6025104727227
"794","S02001955",2013,15.75,277.2518632,0.31460397,2.065202633,125000,93,61.1032944151091
"795","S02001955",2014,15.75,277.2518632,0.31460397,2.065202633,135000,81,60.1955015085632
"796","S02001955",2015,15.75,277.2518632,0.31460397,2.065202633,138569,75,58.6603465096664
"797","S02001955",2016,15.75,277.2518632,0.31460397,2.065202633,135000,91,58.0488054479355
"798","S02001955",2017,15.75,277.2518632,0.31460397,2.065202633,139213,88,59.2736953567305
"799","S02001956",2011,3.333333333,93.59359362,0.164871562,2.179095311,218150,50,81.9365433151375
"800","S02001956",2012,3.333333333,93.59359362,0.164871562,2.179095311,185000,49,83.7067718611151
"801","S02001956",2013,3.333333333,93.59359362,0.164871562,2.179095311,231000,54,84.4239420496011
"802","S02001956",2014,3.333333333,93.59359362,0.164871562,2.179095311,198000,63,85.5345897968378
"803","S02001956",2015,3.333333333,93.59359362,0.164871562,2.179095311,226500,59,85.7868783726608
"804","S02001956",2016,3.333333333,93.59359362,0.164871562,2.179095311,228600,80,85.9992052592549
"805","S02001956",2017,3.333333333,93.59359362,0.164871562,2.179095311,276500,56,86.6612924366485
"806","S02001957",2011,3.4,202.7538792,0.217479118,4.57862706,275000,37,63.4247070550816
"807","S02001957",2012,3.4,202.7538792,0.217479118,4.57862706,280000,33,65.5787543278229
"808","S02001957",2013,3.4,202.7538792,0.217479118,4.57862706,251263,50,68.1254107364634
"809","S02001957",2014,3.4,202.7538792,0.217479118,4.57862706,240528,46,68.6967895509525
"810","S02001957",2015,3.4,202.7538792,0.217479118,4.57862706,273126,42,68.6850127314685
"811","S02001957",2016,3.4,202.7538792,0.217479118,4.57862706,299000,36,69.4098421457001
"812","S02001957",2017,3.4,202.7538792,0.217479118,4.57862706,312500,47,70.0393247671745
"813","S02001958",2011,5.571428571,264.477132,0.11171927,12.33787178,230000,68,101.463372094726
"814","S02001958",2012,5.571428571,264.477132,0.11171927,12.33787178,230000,82,100.042686436186
"815","S02001958",2013,5.571428571,264.477132,0.11171927,12.33787178,202500,106,102.62343907673
"816","S02001958",2014,5.571428571,264.477132,0.11171927,12.33787178,250000,110,104.46753779515
"817","S02001958",2015,5.571428571,264.477132,0.11171927,12.33787178,325000,62,104.407803878608
"818","S02001958",2016,5.571428571,264.477132,0.11171927,12.33787178,267559,57,103.949925039582
"819","S02001958",2017,5.571428571,264.477132,0.11171927,12.33787178,282389,74,104.047641213197
"820","S02001959",2011,7,145.0301685,0.12449639,11.30715393,176025,56,73.7809297789961
"821","S02001959",2012,7,145.0301685,0.12449639,11.30715393,175000,48,73.372122508467
"822","S02001959",2013,7,145.0301685,0.12449639,11.30715393,186625,58,74.9231537647207
"823","S02001959",2014,7,145.0301685,0.12449639,11.30715393,190000,61,74.5208492985663
"824","S02001959",2015,7,145.0301685,0.12449639,11.30715393,195000,64,73.478546246013
"825","S02001959",2016,7,145.0301685,0.12449639,11.30715393,207151,65,72.9814165983304
"826","S02001959",2017,7,145.0301685,0.12449639,11.30715393,214000,73,73.0802389296584
"827","S02001960",2011,6.333333333,147.6163672,0.083605484,9.333862927,230000,40,50.8749470474714
"828","S02001960",2012,6.333333333,147.6163672,0.083605484,9.333862927,184000,62,51.2193954552169
"829","S02001960",2013,6.333333333,147.6163672,0.083605484,9.333862927,193000,54,50.4299319753111
"830","S02001960",2014,6.333333333,147.6163672,0.083605484,9.333862927,230000,52,50.2461712020091
"831","S02001960",2015,6.333333333,147.6163672,0.083605484,9.333862927,193000,59,51.1256440546807
"832","S02001960",2016,6.333333333,147.6163672,0.083605484,9.333862927,162500,46,51.54296439992
"833","S02001960",2017,6.333333333,147.6163672,0.083605484,9.333862927,244025,51,52.337110076246
"834","S02001961",2011,24.75,463.2536419,0.284554366,2.110553691,82000,87,51.8195929767598
"835","S02001961",2012,24.75,463.2536419,0.284554366,2.110553691,73000,100,53.0557870912095
"836","S02001961",2013,24.75,463.2536419,0.284554366,2.110553691,65000,87,53.5131550434855
"837","S02001961",2014,24.75,463.2536419,0.284554366,2.110553691,80500,76,53.3467574563602
"838","S02001961",2015,24.75,463.2536419,0.284554366,2.110553691,78050,88,54.2739565329563
"839","S02001961",2016,24.75,463.2536419,0.284554366,2.110553691,81500,127,53.8881803165789
"840","S02001961",2017,24.75,463.2536419,0.284554366,2.110553691,85500,111,55.2367117195273
"841","S02001962",2011,12.8,357.4798531,0.161880087,4.162973002,236525,80,75.2021497760529
"842","S02001962",2012,12.8,357.4798531,0.161880087,4.162973002,153500,71,74.2274302434278
"843","S02001962",2013,12.8,357.4798531,0.161880087,4.162973002,235000,96,73.4157599572286
"844","S02001962",2014,12.8,357.4798531,0.161880087,4.162973002,235000,86,73.6173733117247
"845","S02001962",2015,12.8,357.4798531,0.161880087,4.162973002,131000,76,74.1000101276143
"846","S02001962",2016,12.8,357.4798531,0.161880087,4.162973002,126444,85,75.1286841133885
"847","S02001962",2017,12.8,357.4798531,0.161880087,4.162973002,138727,87,75.049623219809
"848","S02001963",2011,23,696.2843885,0.282906363,1.484800265,88000,96,55.3639588638975
"849","S02001963",2012,23,696.2843885,0.282906363,1.484800265,58750,92,52.220855744655
"850","S02001963",2013,23,696.2843885,0.282906363,1.484800265,68527,89,51.5380876856621
"851","S02001963",2014,23,696.2843885,0.282906363,1.484800265,77500,105,50.5790224653237
"852","S02001963",2015,23,696.2843885,0.282906363,1.484800265,75634,88,50.5474995344549
"853","S02001963",2016,23,696.2843885,0.282906363,1.484800265,81500,95,53.1568607162501
"854","S02001963",2017,23,696.2843885,0.282906363,1.484800265,91000,105,53.5256521149292
"855","S02001964",2011,18.83333333,445.1772602,0.266313394,7.107065545,90000,76,64.0179266702626
"856","S02001964",2012,18.83333333,445.1772602,0.266313394,7.107065545,70000,68,64.4010801788681
"857","S02001964",2013,18.83333333,445.1772602,0.266313394,7.107065545,70000,90,64.0739187281155
"858","S02001964",2014,18.83333333,445.1772602,0.266313394,7.107065545,74500,95,64.9126378870153
"859","S02001964",2015,18.83333333,445.1772602,0.266313394,7.107065545,76500,80,63.9093834227144
"860","S02001964",2016,18.83333333,445.1772602,0.266313394,7.107065545,75000,80,64.2426745462838
"861","S02001964",2017,18.83333333,445.1772602,0.266313394,7.107065545,82250,71,66.2999150934229
"862","S02001965",2011,15.25,312.9021896,0.212368547,9.071427185,106500,104,62.046798233098
"863","S02001965",2012,15.25,312.9021896,0.212368547,9.071427185,95500,132,61.8285906381765
"864","S02001965",2013,15.25,312.9021896,0.212368547,9.071427185,94000,140,62.2253555805945
"865","S02001965",2014,15.25,312.9021896,0.212368547,9.071427185,104551,96,62.483795961405
"866","S02001965",2015,15.25,312.9021896,0.212368547,9.071427185,120500,146,63.3385950562846
"867","S02001965",2016,15.25,312.9021896,0.212368547,9.071427185,110500,166,60.800125461261
"868","S02001965",2017,15.25,312.9021896,0.212368547,9.071427185,124000,133,62.1279807935797
"869","S02001966",2011,18.33333333,282.2015947,0.209259897,5.859334843,87000,76,47.891062854878
"870","S02001966",2012,18.33333333,282.2015947,0.209259897,5.859334843,107000,79,46.9850473197407
"871","S02001966",2013,18.33333333,282.2015947,0.209259897,5.859334843,90800,78,47.1373762123323
"872","S02001966",2014,18.33333333,282.2015947,0.209259897,5.859334843,94000,73,46.8100068211936
"873","S02001966",2015,18.33333333,282.2015947,0.209259897,5.859334843,98000,85,47.0591069481604
"874","S02001966",2016,18.33333333,282.2015947,0.209259897,5.859334843,105850,66,45.8405902775823
"875","S02001966",2017,18.33333333,282.2015947,0.209259897,5.859334843,109250,56,46.1149764738169
"876","S02001967",2011,23.2,403.1450133,0.20785918,7.554406577,109000,84,81.6627219288656
"877","S02001967",2012,23.2,403.1450133,0.20785918,7.554406577,95000,114,81.2480963019146
"878","S02001967",2013,23.2,403.1450133,0.20785918,7.554406577,89950,107,82.0839645170844
"879","S02001967",2014,23.2,403.1450133,0.20785918,7.554406577,112000,92,80.697449961345
"880","S02001967",2015,23.2,403.1450133,0.20785918,7.554406577,105000,106,79.2513200849721
"881","S02001967",2016,23.2,403.1450133,0.20785918,7.554406577,96000,91,76.9356133390387
"882","S02001967",2017,23.2,403.1450133,0.20785918,7.554406577,117200,105,76.1264890396781
"883","S02001968",2011,20,350.4108406,0.213064018,13.29462103,92000,89,74.2242859954125
"884","S02001968",2012,20,350.4108406,0.213064018,13.29462103,92000,104,73.5705144434906
"885","S02001968",2013,20,350.4108406,0.213064018,13.29462103,90500,101,71.0485318943254
"886","S02001968",2014,20,350.4108406,0.213064018,13.29462103,93000,128,71.2721903820758
"887","S02001968",2015,20,350.4108406,0.213064018,13.29462103,93500,97,67.0512399030935
"888","S02001968",2016,20,350.4108406,0.213064018,13.29462103,94000,101,65.1862240196798
"889","S02001968",2017,20,350.4108406,0.213064018,13.29462103,110529,94,62.696510035115
"890","S02001969",2011,18.2,336.3843156,0.214784362,10.17759083,138500,88,66.2985263202746
"891","S02001969",2012,18.2,336.3843156,0.214784362,10.17759083,138000,102,64.8785114865181
"892","S02001969",2013,18.2,336.3843156,0.214784362,10.17759083,125000,76,65.0523844393866
"893","S02001969",2014,18.2,336.3843156,0.214784362,10.17759083,137500,79,62.1043763464433
"894","S02001969",2015,18.2,336.3843156,0.214784362,10.17759083,117135,80,62.6833822596744
"895","S02001969",2016,18.2,336.3843156,0.214784362,10.17759083,137473,66,61.9466388884086
"896","S02001969",2017,18.2,336.3843156,0.214784362,10.17759083,168168,61,62.8455403344842
"897","S02001970",2011,8,235.2969814,0.186174925,12.22209156,157500,46,73.2576180849633
"898","S02001970",2012,8,235.2969814,0.186174925,12.22209156,129875,50,72.8226936097433
"899","S02001970",2013,8,235.2969814,0.186174925,12.22209156,130000,72,73.4977083990611
"900","S02001970",2014,8,235.2969814,0.186174925,12.22209156,118000,59,73.7106013574077
"901","S02001970",2015,8,235.2969814,0.186174925,12.22209156,128219,59,72.766665071342
"902","S02001970",2016,8,235.2969814,0.186174925,12.22209156,127500,62,72.3513178571622
"903","S02001970",2017,8,235.2969814,0.186174925,12.22209156,128000,83,73.2395119506505
"904","S02001971",2011,10.875,242.8948872,0.188202376,5.940802679,114000,127,109.045524238711
"905","S02001971",2012,10.875,242.8948872,0.188202376,5.940802679,116000,171,110.331030024665
"906","S02001971",2013,10.875,242.8948872,0.188202376,5.940802679,115000,148,109.503910052645
"907","S02001971",2014,10.875,242.8948872,0.188202376,5.940802679,115750,145,109.8926228031
"908","S02001971",2015,10.875,242.8948872,0.188202376,5.940802679,121000,154,110.402659932275
"909","S02001971",2016,10.875,242.8948872,0.188202376,5.940802679,122500,155,108.531181556051
"910","S02001971",2017,10.875,242.8948872,0.188202376,5.940802679,128650,151,106.559528081977
"911","S02001972",2011,20.14285714,325.8659258,0.223695471,17.84007076,100000,113,104.314997810668
"912","S02001972",2012,20.14285714,325.8659258,0.223695471,17.84007076,94000,133,104.084588503979
"913","S02001972",2013,20.14285714,325.8659258,0.223695471,17.84007076,97000,142,103.124921566079
"914","S02001972",2014,20.14285714,325.8659258,0.223695471,17.84007076,95000,137,100.382058626457
"915","S02001972",2015,20.14285714,325.8659258,0.223695471,17.84007076,90000,153,101.148468307188
"916","S02001972",2016,20.14285714,325.8659258,0.223695471,17.84007076,99000,157,99.1814549208737
"917","S02001972",2017,20.14285714,325.8659258,0.223695471,17.84007076,107000,172,98.3715380177108
"918","S02001973",2011,7.333333333,215.8005617,0.148669096,17.34869411,119250,73,55.3161132085811
"919","S02001973",2012,7.333333333,215.8005617,0.148669096,17.34869411,98250,67,54.7859338047756
"920","S02001973",2013,7.333333333,215.8005617,0.148669096,17.34869411,118763,41,53.0693513350607
"921","S02001973",2014,7.333333333,215.8005617,0.148669096,17.34869411,120025,58,52.5515595633658
"922","S02001973",2015,7.333333333,215.8005617,0.148669096,17.34869411,149998,53,52.0625470854889
"923","S02001973",2016,7.333333333,215.8005617,0.148669096,17.34869411,132000,54,51.6638443623348
"924","S02001973",2017,7.333333333,215.8005617,0.148669096,17.34869411,155555,52,51.4286636028824
"925","S02001974",2011,23.33333333,542.4894326,0.249116649,9.067780038,52250,59,47.8916282048594
"926","S02001974",2012,23.33333333,542.4894326,0.249116649,9.067780038,37750,71,48.2537386708626
"927","S02001974",2013,23.33333333,542.4894326,0.249116649,9.067780038,60004,65,48.8034797697731
"928","S02001974",2014,23.33333333,542.4894326,0.249116649,9.067780038,49998,80,49.6276074486155
"929","S02001974",2015,23.33333333,542.4894326,0.249116649,9.067780038,83500,80,49.5821918384687
"930","S02001974",2016,23.33333333,542.4894326,0.249116649,9.067780038,50000,74,50.9811714926749
"931","S02001974",2017,23.33333333,542.4894326,0.249116649,9.067780038,49995,90,50.6059875902427
"932","S02001975",2011,31.6,709.491118,0.295508174,13.09071696,86000,104,52.9537579235553
"933","S02001975",2012,31.6,709.491118,0.295508174,13.09071696,85000,103,53.2318525490038
"934","S02001975",2013,31.6,709.491118,0.295508174,13.09071696,74000,112,52.5296052789329
"935","S02001975",2014,31.6,709.491118,0.295508174,13.09071696,63000,102,53.1786691660664
"936","S02001975",2015,31.6,709.491118,0.295508174,13.09071696,65000,97,52.0654293315972
"937","S02001975",2016,31.6,709.491118,0.295508174,13.09071696,90000,138,51.5377389149223
"938","S02001975",2017,31.6,709.491118,0.295508174,13.09071696,75500,108,51.3162662190043
"939","S02001976",2011,29.25,748.0962557,0.289441652,7.362641697,57000,93,53.1846806611551
"940","S02001976",2012,29.25,748.0962557,0.289441652,7.362641697,81750,127,53.473054458873
"941","S02001976",2013,29.25,748.0962557,0.289441652,7.362641697,73250,124,53.3516676265008
"942","S02001976",2014,29.25,748.0962557,0.289441652,7.362641697,64000,124,52.8194925295238
"943","S02001976",2015,29.25,748.0962557,0.289441652,7.362641697,48500,108,51.2029702593426
"944","S02001976",2016,29.25,748.0962557,0.289441652,7.362641697,88000,135,52.9203330635578
"945","S02001976",2017,29.25,748.0962557,0.289441652,7.362641697,90000,89,52.8696060785348
"946","S02001977",2011,22,425.9152605,0.202823675,7.706471692,79000,111,50.4031204255064
"947","S02001977",2012,22,425.9152605,0.202823675,7.706471692,103375,110,51.3304996081083
"948","S02001977",2013,22,425.9152605,0.202823675,7.706471692,85750,153,51.0845148972542
"949","S02001977",2014,22,425.9152605,0.202823675,7.706471692,83000,111,51.6699467178002
"950","S02001977",2015,22,425.9152605,0.202823675,7.706471692,86500,116,51.3233189864747
"951","S02001977",2016,22,425.9152605,0.202823675,7.706471692,112000,87,52.1504526908868
"952","S02001977",2017,22,425.9152605,0.202823675,7.706471692,122500,98,52.4123727238913
